@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE season NUMERIC

@DATA
36663779,7900619,4,20141031000150,3
71722033,7900619,5,20141024200954,3
39164466,7900619,4,20140925122052,3
66716514,882154,2,20151105213613,3
66441144,882154,3,20151028112608,3
91461705,882154,5,20151022210005,3
17459344,882154,5,20151016163420,3
72261354,882154,5,20151015115402,3
59682099,882154,4,20150929173004,3
17460966,882154,4,20150922130309,3
57727670,882154,4,20150913095410,3
64005679,882154,3,20150829185656,2
5556565,882154,5,20150827142426,2
39845602,882154,3,20150826102336,2
55202325,882154,5,20150822102250,2
84365595,882154,5,20150821085815,2
43992553,882154,3,20150817221507,2
74308733,882154,5,20150812185855,2
64557049,7900619,4,20150906090657,3
32027439,7900619,3,20150902222937,3
90475469,7900619,4,20150828102211,2
70185211,7900619,5,20150826075142,2
78539843,7900619,4,20150819101952,2
58181166,7900619,3,20150813113039,2
13002777,7900619,4,20150811125312,2
5128290,7900619,5,20150809180311,2
87842863,7900619,3,20150808141203,2
44964196,7900619,4,20150725081126,2
48422064,7900619,4,20150713150858,2
71983294,7900619,4,20150711103938,2
5148411,7900619,4,20150617132434,2
532842,7900619,5,20150612125219,2
39377816,7900619,3,20150605141751,2
94059532,5438654,5,20170615233141,2
89811568,5438654,4,20160907101139,3
70833090,5438654,5,20160522113454,1
92056148,5438654,5,20160411102011,1
266064,5438654,3,20160304080917,1
646104,5438654,4,20151217110743,4
73910484,5438654,5,20150819112336,2
50891966,5438654,4,20150604080425,2
89327496,5438654,4,20150528151351,1
19055882,5438654,4,20140903132728,3
277422,5438654,4,20140614150733,2
41039044,5438654,5,20140612230136,2
16005983,5438654,5,20140507113036,1
42194661,5438654,5,20140502235951,1
44346443,5438654,5,20140410101438,1
60108329,882154,1,20160503145556,1
92998014,882154,2,20160427103422,1
247109,882154,5,20160421103645,1
31742939,882154,5,20160420144722,1
82451346,882154,4,20160414211600,1
70992406,882154,5,20160404141416,1
266064,882154,3,20160322140920,1
50891966,882154,4,20160319181350,1
70035012,882154,4,20160310111832,1
92934694,882154,4,20160310093652,1
68938784,882154,3,20160217231325,4
17236981,882154,4,20160216151229,4
51719256,882154,5,20150630105855,2
41011267,882154,5,20151219224749,4
59758796,882154,3,20151127000825,3
19184685,5429548,5,20140518105741,1
16005983,5429548,5,20140507113026,1
39162470,5429548,4,20131204133719,4
61596267,5429548,3,20131201234004,4
39898072,5429548,2,20131129145039,3
30740216,5429548,4,20131128233500,3
17483146,5429548,5,20131112150543,3
79740933,5429548,4,20131019153041,3
19673110,5429548,3,20131018221658,3
61606777,5429548,2,20131017155646,3
19513229,5429548,4,20131015213654,3
180497,7900619,4,20151117095820,3
70099074,7900619,5,20151030073807,3
49913469,7900619,3,20151028160314,3
17534632,7900619,3,20151026171137,3
66507763,7900619,4,20151020172825,3
646104,7900619,5,20151016202006,3
60668533,7900619,4,20151016192309,3
48696480,7900619,3,20151001123242,3
38057506,7900619,5,20150930124324,3
74667840,7900619,4,20150925150104,3
85737125,7900619,3,20150921162704,3
52565054,7900619,5,20150917104534,3
19203253,7900619,5,20150910133712,3
69938340,7900619,4,20150910132617,3
34776074,7900619,5,20150910104702,3
93201491,882154,3,20170908200111,3
32220572,882154,4,20170916111424,3
93814475,882154,3,20170904234704,3
47918577,882154,3,20170818094210,2
75780321,882154,3,20170621193921,2
69873476,882154,4,20170301134545,1
38366609,882154,3,20170130223351,4
82774539,882154,4,20161109181627,3
19702329,882154,3,20160815114301,2
65324505,882154,4,20160807131048,2
50874310,882154,3,20160729163618,2
53271190,882154,1,20160728005223,2
93044542,882154,5,20160616162704,2
93102250,882154,3,20160517111041,1
82478566,882154,3,20160504083338,1
113215,5429548,4,20170510104144,1
58113986,5429548,4,20161103154313,3
19199774,5429548,4,20170703113522,2
717952,5429548,4,20170421234334,1
50572648,5429548,4,20170207110512,4
33824188,5429548,5,20170104151245,4
92341786,5429548,3,20161217063558,4
30423168,5429548,5,20160920112206,3
17611824,5429548,3,20160216155143,4
17336604,5429548,5,20150916070905,3
79983930,5429548,5,20150913124018,3
587403,5429548,5,20140816185251,2
17371764,5429548,4,20140614141734,2
41039044,5429548,5,20140612231604,2
19205406,5429548,4,20140522161340,1
91659947,7900619,3,20160101184618,4
57197974,7900619,4,20151118103114,3
51719256,7900619,5,20150630104540,2
93027865,7900619,1,20151230112422,4
92905541,7900619,3,20151218163303,4
899293,7900619,5,20151218075620,4
63128166,7900619,5,20151215201303,4
819105,7900619,3,20151215143715,4
10223480,7900619,3,20151215072510,4
17473712,7900619,3,20151212143343,4
91610079,7900619,3,20151209090042,4
51638113,7900619,4,20151206182707,4
46935126,7900619,5,20151204092327,4
59293123,7900619,4,20151203120010,4
34791560,7900619,2,20151120131740,3
50572648,5438625,5,20170207110754,4
347646,5438625,4,20160619111707,2
46924640,5438625,4,20160506090100,1
92724225,5438625,3,20151205013614,4
37950446,5438625,2,20151023191826,3
17179679,5438625,4,20151012091443,3
83644659,5439268,3,20131201180521,4
30165155,5439268,4,20131129115113,3
549940,5439268,5,20131125160435,3
19313695,5439268,4,20131120081007,3
66885918,5439268,5,20131114190805,3
51811822,5439268,4,20131108170345,3
77394413,5439268,4,20131103004834,3
19887561,5439268,4,20131022162741,3
263128,19235,4,20120220063716,4
184801,19235,5,20110815023702,2
138222,19235,5,20110506122305,1
61186573,5439268,3,20140822150647,2
430511,5439268,4,20140822150019,2
19043671,5439268,3,20140822144936,2
33164956,5439268,5,20140822135129,2
77877568,5439268,4,20140822113443,2
17450462,5439268,1,20140821164431,2
50473920,5439268,3,20140805184618,2
17489153,5439268,5,20140616225504,2
39369818,5439268,5,20140510154856,1
73750140,5439268,5,20140504090255,1
82478566,5439268,2,20140421014738,1
19553083,5439268,5,20140312202016,1
4132787,5439268,3,20140219111630,4
77607750,5439268,5,20140213100707,4
44284508,5439268,5,20131205001407,4
17117666,19235,5,20140626124848,2
54581667,19235,4,20140623144936,2
33321359,19235,3,20140620095002,2
17734056,19235,4,20140616173829,2
43469532,19235,3,20140611143624,2
855165,19235,5,20140521094903,1
17700340,19235,5,20140511163846,1
62081102,19235,5,20140429203321,1
17487179,19235,2,20131222100354,4
5396404,19235,3,20131215123321,4
51360296,19235,1,20131211190531,4
5011619,19235,4,20131203094524,4
5104825,19235,4,20130507132241,1
5018311,19235,3,20130507124756,1
5235991,19235,4,20130506152004,1
74267586,7900619,4,20170114132507,4
88415220,7900619,4,20170911170600,3
93953659,7900619,5,20161215105239,4
93793362,7900619,4,20161206163853,4
91672464,7900619,3,20161123155533,3
87705614,7900619,5,20161107144808,3
19398796,7900619,4,20160818151623,2
75300853,7900619,4,20160803202106,2
93044542,7900619,5,20160616163531,2
68706316,7900619,5,20160504194705,1
82223415,7900619,5,20160420214031,1
45031855,7900619,3,20160413203712,1
92608181,7900619,3,20160410085220,1
48512606,7900619,4,20160406110526,1
74284578,7900619,4,20160130205246,4
71196672,8081626,5,20151103153152,3
17602333,8081626,5,20151027182345,3
67326084,8081626,5,20151019085054,3
79558682,8081626,5,20151016163326,3
81286324,8081626,3,20151010150412,3
58807649,8081626,4,20150829001728,2
35848564,8081626,3,20150825121757,2
72217296,8081626,3,20150816114701,2
30022167,8081626,4,20150806160230,2
51895487,8081626,3,20150726214741,2
34371327,8081626,5,20150306163236,1
47303066,8081626,4,20150303163931,1
19024978,8081626,5,20140926173538,3
17487179,8081626,5,20140926172425,3
63160311,19235,4,20141023081248,3
73147196,19235,4,20140924154727,3
88590900,19235,5,20140918141024,3
725345,19235,4,20140906000512,3
54996189,19235,5,20140902170409,3
62935680,19235,4,20140813110331,2
5436776,19235,4,20140813100101,2
57625683,19235,3,20140812153236,2
5319306,19235,4,20140812151957,2
84618389,19235,4,20140812145918,2
38894210,19235,3,20140812132003,2
19354600,19235,3,20140804212454,2
19484799,19235,5,20140729163343,2
554407,19235,4,20140715125358,2
60794278,19235,3,20140711162027,2
78065230,5439268,3,20170820105257,2
35310619,5439268,4,20160923165837,3
57941387,5439268,3,20160611113853,2
72614919,5439268,2,20160229095553,4
92857356,5439268,4,20160117203814,4
5521536,5439268,5,20151204021505,4
52188446,5439268,3,20151230124921,4
91640367,5439268,4,20151227195458,4
92866242,5439268,4,20151223204909,4
91617963,5439268,3,20151214112314,4
36759789,5439268,5,20150616102420,2
82858214,5439268,5,20150219221759,4
72221225,5439268,4,20150219214323,4
73452121,5439268,5,20141218110352,4
36896032,5439268,1,20141129075120,3
50221968,5437590,3,20131114164413,3
84645381,5437590,4,20131114120250,3
17483146,5437590,4,20131114113102,3
19954482,5437590,5,20131023115909,3
19887561,5437590,3,20131022155328,3
19203346,5437590,3,20131022105509,3
17435619,5437590,5,20131019072320,3
36446496,5437590,3,20131018014358,3
329685,5437590,1,20131016112227,3
10745549,5437590,3,20131016093005,3
19930977,5437590,1,20131014223258,3
582685,5437590,3,20131014204648,3
85189939,5437590,5,20131014192320,3
38217665,5437590,3,20130830145736,2
90330248,8081626,5,20160515235012,1
90115472,8081626,4,20160515171614,1
247109,8081626,5,20160515152101,1
326816,8081626,3,20160417194001,1
30448327,8081626,4,20160408233134,1
83734680,8081626,5,20160407090129,1
73378937,8081626,2,20160331002856,1
69281636,8081626,5,20160308001402,1
304901,8081626,5,20160208184230,4
64854124,8081626,3,20160131203258,4
667293,8081626,4,20160119201814,4
48746161,8081626,5,20151227003355,4
90115323,8081626,5,20151218225529,4
92516709,8081626,5,20151130154327,3
91557173,8081626,3,20151106070344,3
55190121,6583842,3,20170814163452,2
86917917,6583842,3,20160226123610,4
45279243,6583842,5,20151130195948,3
75543612,6583842,4,20151011150717,3
36759789,6583842,5,20150616102137,2
32773399,6583842,5,20150613141619,2
42485995,6583842,3,20150112152924,4
53451055,6583842,4,20141227190732,4
71318879,6583842,4,20141118100712,3
19840658,6583842,5,20141028100032,3
72045660,19235,4,20150830122645,2
67296102,19235,4,20150824153926,2
5188202,19235,3,20150812140741,2
69493799,19235,4,20150812130555,2
30670797,19235,3,20150809184607,2
41608243,19235,2,20150809065205,2
1105321,19235,4,20150807201314,2
33936233,19235,3,20150804181951,2
56493803,19235,3,20150729112011,2
36759789,19235,5,20150616102405,2
90509052,19235,4,20150614130527,2
17587617,19235,5,20150507181421,1
69613663,19235,3,20150111113708,4
85900786,19235,3,20141028091401,3
62639641,19235,4,20141026073251,3
752740,5437590,3,20131129172209,3
17498772,5437590,5,20131129104301,3
10255078,5437590,4,20131128095705,3
10255078,5437590,3,20131128094053,3
17179679,5437590,3,20131128081849,3
89990577,5437590,3,20131128001827,3
857497,5437590,5,20131127220819,3
4026283,5437590,1,20131126181526,3
555330,5437590,5,20131126125420,3
77592989,5437590,5,20131126084152,3
770147,5437590,4,20131125170801,3
57209437,5437590,5,20131123213929,3
19191398,5437590,3,20131123151229,3
46221031,5437590,4,20131121222845,3
64970686,5437590,1,20131120134350,3
94082370,8081626,4,20170904104808,3
61814499,8081626,4,20170818151815,2
38075698,8081626,3,20170703160245,2
1383397363,8081626,3,20170609100922,2
76083947,8081626,4,20170607135729,2
53407135,8081626,4,20170527222414,1
69873476,8081626,4,20170301134712,1
57727670,8081626,4,20161229094714,4
93793362,8081626,3,20161215134557,4
82774539,8081626,4,20161109181508,3
13081795,8081626,4,20160804202303,2
54963106,8081626,5,20160719235620,2
56933918,8081626,4,20160622225610,2
41011267,8081626,4,20160516021007,1
82451346,8081626,5,20160516011411,1
17450462,934421,3,20140625050841,2
19116177,934421,4,20140621230502,2
72217296,934421,4,20140620093743,2
39440870,934421,4,20140613101605,2
19867468,934421,4,20140611111230,2
73680187,934421,5,20140518112259,1
75499583,934421,5,20140403115208,1
48312755,934421,5,20140214103010,4
79840162,934421,4,20131114182532,3
65304920,934421,5,20131016083732,3
19143224,934421,5,20140614201601,2
10647032,19235,3,20170819094526,2
45867656,19235,5,20170716092349,2
60622216,19235,5,20170205192838,4
32307882,19235,3,20161206141823,4
59836378,19235,2,20161003061303,3
93509079,19235,2,20160628000023,2
93173876,19235,5,20160604131604,2
71254272,19235,3,20160501184046,1
53294015,19235,3,20160217112956,4
93131840,19235,5,20160105143019,4
90325736,19235,4,20151209232402,4
84160659,19235,3,20151102211353,3
53616213,19235,5,20151025090158,3
46722755,19235,4,20151015183020,3
43974402,19235,5,20150916161859,3
39813882,6329909,5,20141029230826,3
19050453,6329909,3,20140909143103,3
67893573,6329909,5,20140826164123,2
19575473,6329909,5,20140802234457,2
396583,6329909,4,20140703135126,2
855165,6329909,4,20140516153155,1
19191398,6329909,5,20131213093314,4
435256,6329909,4,20131205163520,4
438791,6329909,4,20131116091213,3
72186862,6329909,5,20131109193357,3
695914,6329909,5,20131108124401,3
1053116,6329909,5,20131024115052,3
152668,6329909,1,20130913081742,3
49623999,5437590,4,20140224165010,4
76413826,5437590,5,20140209225751,4
71781062,5437590,4,20140205234821,4
64397620,5437590,3,20140202211127,4
888517,5437590,3,20140202120508,4
17624647,5437590,4,20140123155931,4
369050,5437590,2,20140102112040,4
82478566,5437590,4,20131228235335,4
194819,5437590,5,20131226184334,4
10182328,5437590,5,20131220232039,4
44463221,5437590,5,20131217193347,4
17304310,5437590,2,20131212161153,4
50740165,5437590,3,20131207124239,4
46935126,5437590,3,20131203144711,4
44284508,5437590,4,20131201003033,4
957684,934421,3,20150918175228,3
46300995,934421,3,20150823125805,2
30839388,934421,5,20150819174956,2
5133714,934421,3,20150806133800,2
5627400,934421,5,20150623151844,2
17465675,934421,4,20150617225620,2
76279411,934421,4,20150610121926,2
35955494,934421,4,20141031133401,3
85840874,934421,5,20141008092657,3
81928271,934421,3,20140928014004,3
64490794,934421,4,20140906202545,3
50473920,934421,3,20140902203839,3
17450462,934421,3,20140725175610,2
84139345,934421,4,20140714115551,2
17450462,934421,3,20140625052231,2
66791356,5437590,5,20140518103635,1
61949464,5437590,3,20140505184018,1
31979453,5437590,4,20140504181225,1
13001179,5437590,4,20140426144709,1
46259312,5437590,3,20140425104831,1
17307548,5437590,5,20140424145429,1
56113394,5437590,3,20140420164818,1
17761196,5437590,4,20140411155613,1
83638683,5437590,3,20140404004818,1
75445904,5437590,5,20140402091220,1
33615023,5437590,3,20140318232037,1
13022435,5437590,3,20140311130807,1
5451212,5437590,3,20140305203235,1
19678204,5437590,4,20140225123709,4
863057,5437590,5,20140224214044,4
57623748,6329909,3,20150803101945,2
13083871,6329909,5,20150725175744,2
5409365,6329909,4,20150610100325,2
83375004,6329909,5,20150518120125,1
10263957,6329909,5,20150513230422,1
53858973,6329909,5,20150425083710,1
10144921,6329909,4,20150420102212,1
43974402,6329909,5,20150112094040,4
17256151,6329909,5,20150109100323,4
364868,6329909,5,20150106211324,4
5331641,6329909,3,20150104143958,4
10403306,6329909,3,20141128082335,3
362882,6329909,4,20141111233001,3
39676408,6329909,3,20141107090043,3
59495230,6329909,4,20141031231320,3
45988607,6565751,5,20140723230125,2
19143224,6565751,5,20140709132214,2
50473920,6565751,4,20140706203550,2
17450462,6565751,4,20140627045759,2
75675768,6329909,5,20151105142501,3
67326084,6329909,5,20151029113549,3
288045,6329909,4,20151015071841,3
445643,6329909,5,20151014134431,3
19774954,6329909,5,20151008105339,3
247109,6329909,4,20150910215044,3
64759123,6329909,5,20150830200434,2
39939208,6329909,2,20150826135645,2
76067298,6329909,5,20150825215432,2
928452,6329909,3,20150820071841,2
67296102,6329909,4,20150816152615,2
79983930,6329909,5,20150812122648,2
64872970,6329909,4,20150810152644,2
48073258,6329909,3,20150807094220,2
331928,6329909,5,20150803212436,2
57610980,5437590,5,20140702000402,2
53589730,5437590,4,20140628001550,2
19818392,5437590,5,20140626235110,2
19753122,5437590,4,20140620204728,2
54461838,5437590,5,20140620144143,2
30171593,5437590,4,20140609180914,2
31987081,5437590,4,20140530153910,1
43365288,5437590,4,20140530142222,1
38621678,5437590,4,20140530104808,1
77733159,5437590,5,20140529213649,1
19402731,5437590,4,20140529123433,1
17416628,5437590,4,20140528124529,1
10403306,5437590,3,20140526000921,1
813333,5437590,4,20140524110648,1
19183481,5437590,4,20140523164639,1
48959457,934421,4,20170710182633,2
93814475,934421,4,20170902152752,3
64228778,934421,1,20170419211518,1
71096972,934421,4,20160613142314,2
53299119,934421,3,20160528184014,1
50891966,934421,4,20160425110143,1
38896164,934421,4,20160315095655,1
40923820,934421,5,20160312233549,1
42505178,934421,3,20160303132724,1
67887779,934421,5,20160216112234,4
92772100,934421,5,20160209220213,4
93011286,934421,5,20151229092324,4
92702755,934421,5,20151203170203,4
64369851,934421,5,20151129150902,3
82738873,934421,5,20151011202036,3
19693512,5426819,4,20131026022128,3
80217242,5426819,3,20131024172013,3
78040533,5426819,5,20131023102702,3
86331581,5426819,3,20131022204742,3
19887561,5426819,3,20131022161903,3
78558098,5426819,4,20131019220641,3
48242209,5426819,4,20131018084731,3
5126965,5426819,5,20131017230501,3
10250017,5426819,3,20131017163913,3
85866277,5426819,4,20131014212652,3
17289241,5426819,4,20140705033726,2
19633867,5437590,3,20141211095800,4
50114278,5437590,3,20141208201606,4
32773399,5437590,5,20141207083523,4
54654848,5437590,3,20141203201628,4
35784589,5437590,5,20141126085243,3
31175516,5437590,3,20141118144831,3
70538266,5437590,3,20141015122821,3
78458718,5437590,3,20141014082629,3
89153611,5437590,5,20141005160152,3
17465042,5437590,4,20141004203331,3
81697281,5437590,5,20140922220808,3
75023873,5437590,4,20140922174154,3
84031730,5437590,5,20140919192619,3
60471924,5437590,4,20140905230152,3
75372645,5437590,2,20140903134031,3
90435850,6329909,2,20160416230839,1
69499921,6329909,5,20160319190751,1
49668080,6329909,5,20160317093833,1
62525698,6329909,4,20160309075034,1
17318314,6329909,4,20160307072810,1
91677487,6329909,4,20160306153948,1
266064,6329909,3,20160305001142,1
936017,6329909,5,20160227214052,4
42208172,6329909,3,20150706194518,2
899293,6329909,5,20151210080512,4
45279243,6329909,5,20151207121229,4
56244125,6329909,5,20151127091132,3
90325669,6329909,5,20151110234758,3
49772906,6329909,4,20151108231623,3
63385304,6329909,5,20151108123952,3
5074437,5426819,5,20131202185239,4
11076005,5426819,5,20131202124848,4
17685684,5426819,4,20131130154850,3
57086068,5426819,5,20131129220632,3
17304310,5426819,5,20131128212130,3
75883295,5426819,5,20131128094926,3
36934626,5426819,5,20131126165003,3
77592989,5426819,5,20131126084217,3
57209437,5426819,5,20131123214312,3
87948480,5426819,5,20131119102249,3
17629219,5426819,3,20131117094732,3
19188369,5426819,5,20131115145301,3
84558940,5426819,5,20131114165801,3
561445,5426819,5,20131113213902,3
17483146,5426819,5,20131113132602,3
73814274,5437590,3,20150404173543,1
89411638,5437590,2,20150306134459,1
19595899,5437590,2,20150306113657,1
78591106,5437590,3,20150303175600,1
67046876,5437590,4,20150302221104,1
57784614,5437590,4,20150223170601,4
73586592,5437590,4,20150216010834,4
5259748,5437590,4,20150211210912,4
71278621,5437590,4,20150202185025,4
19182518,5437590,3,20150126113617,4
45370173,5437590,5,20150119074422,4
89839456,5437590,5,20150105213508,4
82550856,5437590,4,20141229093559,4
83791113,5437590,4,20141219163857,4
70497472,5437590,5,20141214180007,4
17416628,5426819,4,20140528124433,1
5364856,5426819,4,20140403151858,1
80665298,5426819,5,20140313163951,1
13022435,5426819,4,20140311130810,1
86302502,5426819,5,20140228171158,4
60129292,5426819,4,20140224215412,4
49623999,5426819,3,20140224165013,4
17108091,5426819,5,20140223204520,4
1021085,5426819,3,20140217201640,4
19329165,5426819,4,20140209125317,4
80305219,5426819,5,20131222154229,4
19121306,5426819,3,20131218213607,4
19229430,5426819,4,20131218141726,4
1088954,5426819,2,20131210132944,4
521944,5426819,4,20131203165004,4
94204385,6329909,2,20170911125729,3
93814475,6329909,3,20170830012726,2
42657297,6329909,2,20170828080849,2
38274473,6329909,4,20170620131527,2
93997696,6329909,1,20170612220440,2
62433435,6329909,4,20170221153635,4
291598,6329909,5,20161009124951,3
46503194,6329909,5,20160929142249,3
88436311,6329909,5,20160919004415,3
64329250,6329909,5,20160907135024,3
879532,6329909,3,20160809091827,2
65581778,6329909,4,20160805180421,2
46856126,6329909,5,20160704204020,2
93212900,6329909,3,20160622163552,2
34532944,6329909,5,20160420084312,1
725345,5428131,4,20131015073442,3
41394911,7061730,5,20140613215324,2
60909479,7061730,4,20140612004132,2
5052935,7061730,4,20140610150830,2
657089,7061730,4,20140609223059,2
87364176,7061730,5,20140521115459,1
75499583,7061730,5,20140403115201,1
54777317,7061730,5,20140318165009,1
1083996,5437590,5,20150730113707,2
87184719,5437590,4,20150727145614,2
82989627,5437590,5,20150720103658,2
53094924,5437590,5,20150714174252,2
60228652,5437590,1,20150713122016,2
90534100,5437590,4,20150711001114,2
63230248,5437590,4,20150615192524,2
55263895,5437590,3,20150525223345,1
81982886,5437590,4,20150525103812,1
17631099,5437590,3,20150524102456,1
333280,5437590,4,20150512124657,1
87475184,5437590,2,20150503012130,1
58787959,5437590,4,20150423212046,1
58813115,5437590,3,20150420184513,1
64729003,5437590,3,20150407105523,1
19060067,5426819,4,20150121223513,4
19633867,5426819,4,20141211095905,4
46221031,5426819,4,20141206152329,4
73636761,5426819,5,20141115125219,3
37979916,5426819,5,20141104151846,3
64154980,5426819,4,20141015190105,3
43046547,5426819,4,20141006001022,3
30332536,5426819,5,20140905213305,3
85286646,5426819,4,20140820164425,2
10322597,5426819,4,20140820150959,2
17279040,5426819,4,20140820104751,2
19642384,5426819,4,20140716224918,2
19673110,5426819,3,20140624090823,2
48799268,5426819,4,20140530152545,1
17311602,5426819,4,20140529120540,1
54854113,7061730,5,20140820171307,2
